date,source,grade,sex,market_code,market_name,is_national_total,is_regional_total,price_won_per_kg,head_count,part,country_name,ma7,ma30
2026-06-16,kamis_wholesale,1,전체,,,False,False,148700.0,,안심,,148248.57142857142,146907.33333333334
2026-06-17,kamis_wholesale,1,전체,,,False,False,148180.0,,안심,,148225.7142857143,147054.0
2026-06-18,kamis_wholesale,1,전체,,,False,False,147540.0,,안심,,148151.42857142858,147166.33333333334
2026-06-19,kamis_wholesale,1,전체,,,False,False,142590.0,,안심,,147297.14285714287,147137.33333333334
2026-06-20,kamis_wholesale,1,전체,,,False,False,142830.0,,안심,,146570.0,147133.0
2026-06-21,kamis_wholesale,1,전체,,,False,False,143460.0,,안심,,145935.7142857143,146924.33333333334
2026-06-22,kamis_wholesale,1,전체,,,False,False,144250.0,,안심,,145364.2857142857,146741.33333333334
2026-06-23,kamis_wholesale,1,전체,,,False,False,143290.0,,안심,,144591.42857142858,146518.0
2026-06-24,kamis_wholesale,1,전체,,,False,False,142840.0,,안심,,143828.57142857142,146280.66666666666
2026-06-25,kamis_wholesale,1,전체,,,False,False,142960.0,,안심,,143174.2857142857,146028.0
2026-06-26,kamis_wholesale,1,전체,,,False,False,149010.0,,안심,,144091.42857142858,145995.66666666666
2026-06-27,kamis_wholesale,1,전체,,,False,False,148990.0,,안심,,144971.42857142858,145985.0
2026-06-28,kamis_wholesale,1,전체,,,False,False,149980.0,,안심,,145902.85714285713,146187.66666666666
2026-06-29,kamis_wholesale,1,전체,,,False,False,149510.0,,안심,,146654.2857142857,146383.0
2020-02-01,kamis_wholesale,1+,전체,,,False,False,108660.0,,안심,,,
2020-02-02,kamis_wholesale,1+,전체,,,False,False,108660.0,,안심,,,
2020-02-03,kamis_wholesale,1+,전체,,,False,False,108600.0,,안심,,108640.0,
2020-02-04,kamis_wholesale,1+,전체,,,False,False,108710.0,,안심,,108657.5,
2020-02-05,kamis_wholesale,1+,전체,,,False,False,108610.0,,안심,,108648.0,
2020-02-06,kamis_wholesale,1+,전체,,,False,False,108530.0,,안심,,108628.33333333333,
2020-02-07,kamis_wholesale,1+,전체,,,False,False,108490.0,,안심,,108608.57142857143,
2020-02-08,kamis_wholesale,1+,전체,,,False,False,108490.0,,안심,,108584.28571428571,
2020-02-09,kamis_wholesale,1+,전체,,,False,False,108570.0,,안심,,108571.42857142857,
2020-02-10,kamis_wholesale,1+,전체,,,False,False,108470.0,,안심,,108552.85714285714,108579.0
2020-02-11,kamis_wholesale,1+,전체,,,False,False,108430.0,,안심,,108512.85714285714,108565.45454545454
2020-02-12,kamis_wholesale,1+,전체,,,False,False,113960.0,,안심,,109277.14285714286,109015.0
2020-02-13,kamis_wholesale,1+,전체,,,False,False,113990.0,,안심,,110057.14285714286,109397.69230769231
2020-02-14,kamis_wholesale,1+,전체,,,False,False,113970.0,,안심,,110840.0,109724.28571428571
2020-02-15,kamis_wholesale,1+,전체,,,False,False,114020.0,,안심,,111630.0,110010.66666666667
2020-02-16,kamis_wholesale,1+,전체,,,False,False,113950.0,,안심,,112398.57142857143,110256.875
2021-02-02,kamis_wholesale,1+,전체,,,False,False,149000.0,,안심,,118188.57142857143,112535.88235294117
2021-02-03,kamis_wholesale,1+,전체,,,False,False,148960.0,,안심,,123978.57142857143,114559.44444444444
2021-02-04,kamis_wholesale,1+,전체,,,False,False,148950.0,,안심,,128977.14285714286,116369.47368421052
2021-02-05,kamis_wholesale,1+,전체,,,False,False,149190.0,,안심,,134005.7142857143,118010.5
2021-02-06,kamis_wholesale,1+,전체,,,False,False,148640.0,,안심,,138958.57142857142,119469.04761904762
2021-02-07,kamis_wholesale,1+,전체,,,False,False,148860.0,,안심,,143935.7142857143,120805.0
2021-02-08,kamis_wholesale,1+,전체,,,False,False,148910.0,,안심,,148930.0,122026.95652173914
2021-02-09,kamis_wholesale,1+,전체,,,False,False,148840.0,,안심,,148907.14285714287,123144.16666666667
2021-02-10,kamis_wholesale,1+,전체,,,False,False,148670.0,,안심,,148865.7142857143,124165.2
2021-02-11,kamis_wholesale,1+,전체,,,False,False,149130.0,,안심,,148891.42857142858,125125.38461538461
2021-02-12,kamis_wholesale,1+,전체,,,False,False,149130.0,,안심,,148882.85714285713,126014.44444444444
2021-02-13,kamis_wholesale,1+,전체,,,False,False,149230.0,,안심,,148967.14285714287,126843.57142857143
2021-02-14,kamis_wholesale,1+,전체,,,False,False,148990.0,,안심,,148985.7142857143,127607.24137931035
2021-02-15,kamis_wholesale,1+,전체,,,False,False,149100.0,,안심,,149012.85714285713,128323.66666666667
2021-02-16,kamis_wholesale,1+,전체,,,False,False,149080.0,,안심,,149047.14285714287,129671.0
2022-01-03,kamis_wholesale,1+,전체,,,False,False,154530.0,,안심,,149884.2857142857,131200.0
2022-01-04,kamis_wholesale,1+,전체,,,False,False,154520.0,,안심,,150654.2857142857,132730.66666666666
2022-01-05,kamis_wholesale,1+,전체,,,False,False,154510.0,,안심,,151422.85714285713,134257.33333333334
2022-01-06,kamis_wholesale,1+,전체,,,False,False,154380.0,,안심,,152158.57142857142,135783.0
2022-01-07,kamis_wholesale,1+,전체,,,False,False,154420.0,,안심,,152934.2857142857,137312.66666666666
2022-01-08,kamis_wholesale,1+,전체,,,False,False,154320.0,,안심,,153680.0,138840.33333333334
2022-01-09,kamis_wholesale,1+,전체,,,False,False,154290.0,,안심,,154424.2857142857,140367.0
2022-01-10,kamis_wholesale,1+,전체,,,False,False,154310.0,,안심,,154392.85714285713,141891.66666666666
2022-01-11,kamis_wholesale,1+,전체,,,False,False,154360.0,,안심,,154370.0,143421.33333333334
2022-01-12,kamis_wholesale,1+,전체,,,False,False,154350.0,,안심,,154347.14285714287,144952.0
2022-01-13,kamis_wholesale,1+,전체,,,False,False,154410.0,,안심,,154351.42857142858,146300.33333333334
2022-01-14,kamis_wholesale,1+,전체,,,False,False,154390.0,,안심,,154347.14285714287,147647.0
2022-01-15,kamis_wholesale,1+,전체,,,False,False,154290.0,,안심,,154342.85714285713,148991.0
2022-01-16,kamis_wholesale,1+,전체,,,False,False,154300.0,,안심,,154344.2857142857,150333.66666666666
2022-01-17,kamis_wholesale,1+,전체,,,False,False,154410.0,,안심,,154358.57142857142,151682.33333333334
2022-01-18,kamis_wholesale,1+,전체,,,False,False,154460.0,,안심,,154372.85714285713,151864.33333333334
2022-01-19,kamis_wholesale,1+,전체,,,False,False,154470.0,,안심,,154390.0,152048.0
2022-01-20,kamis_wholesale,1+,전체,,,False,False,154350.0,,안심,,154381.42857142858,152228.0
2022-01-21,kamis_wholesale,1+,전체,,,False,False,154950.0,,안심,,154461.42857142858,152420.0
2022-01-22,kamis_wholesale,1+,전체,,,False,False,159470.0,,안심,,155201.42857142858,152781.0
2022-01-23,kamis_wholesale,1+,전체,,,False,False,159260.0,,안심,,155910.0,153127.66666666666
2022-01-24,kamis_wholesale,1+,전체,,,False,False,159010.0,,안심,,156567.14285714287,153464.33333333334
2022-01-25,kamis_wholesale,1+,전체,,,False,False,159060.0,,안심,,157224.2857142857,153805.0
2022-01-26,kamis_wholesale,1+,전체,,,False,False,159360.0,,안심,,157922.85714285713,154161.33333333334
2022-01-27,kamis_wholesale,1+,전체,,,False,False,159730.0,,안심,,158691.42857142858,154514.66666666666
2022-01-28,kamis_wholesale,1+,전체,,,False,False,159670.0,,안심,,159365.7142857143,154866.0
2022-01-29,kamis_wholesale,1+,전체,,,False,False,152760.0,,안심,,158407.14285714287,154983.66666666666
2022-01-30,kamis_wholesale,1+,전체,,,False,False,152790.0,,안심,,157482.85714285713,155110.33333333334
2022-01-31,kamis_wholesale,1+,전체,,,False,False,152790.0,,안심,,156594.2857142857,155233.33333333334
2022-02-01,kamis_wholesale,1+,전체,,,False,False,152750.0,,안심,,155692.85714285713,155355.66666666666
2022-02-02,kamis_wholesale,1+,전체,,,False,False,152750.0,,안심,,154748.57142857142,155296.33333333334
2022-02-03,kamis_wholesale,1+,전체,,,False,False,152750.0,,안심,,153751.42857142858,155237.33333333334
2022-02-04,kamis_wholesale,1+,전체,,,False,False,152810.0,,안심,,152771.42857142858,155180.66666666666
2022-02-05,kamis_wholesale,1+,전체,,,False,False,159730.0,,안심,,153767.14285714287,155359.0
2022-02-06,kamis_wholesale,1+,전체,,,False,False,159560.0,,안심,,154734.2857142857,155530.33333333334
2022-02-07,kamis_wholesale,1+,전체,,,False,False,159590.0,,안심,,155705.7142857143,155706.0
2022-02-08,kamis_wholesale,1+,전체,,,False,False,159520.0,,안심,,156672.85714285713,155880.33333333334
2022-02-09,kamis_wholesale,1+,전체,,,False,False,159540.0,,안심,,157642.85714285713,156054.66666666666
2022-02-10,kamis_wholesale,1+,전체,,,False,False,159590.0,,안심,,158620.0,156229.0
2022-02-11,kamis_wholesale,1+,전체,,,False,False,159530.0,,안심,,159580.0,156401.66666666666
2022-02-12,kamis_wholesale,1+,전체,,,False,False,159660.0,,안심,,159570.0,156576.66666666666
2022-02-13,kamis_wholesale,1+,전체,,,False,False,159680.0,,안심,,159587.14285714287,156753.0
2022-02-14,kamis_wholesale,1+,전체,,,False,False,159680.0,,안심,,159600.0,156932.66666666666
2022-02-15,kamis_wholesale,1+,전체,,,False,False,159700.0,,안심,,159625.7142857143,157112.66666666666
2022-02-16,kamis_wholesale,1+,전체,,,False,False,159450.0,,안심,,159612.85714285713,157280.66666666666
2022-04-29,kamis_wholesale,1+,전체,,,False,False,161490.0,,안심,,159884.2857142857,157515.0
2022-05-13,kamis_wholesale,1+,전체,,,False,False,155450.0,,안심,,159301.42857142858,157547.66666666666
2022-05-14,kamis_wholesale,1+,전체,,,False,False,156430.0,,안심,,158840.0,157617.0
2022-05-15,kamis_wholesale,1+,전체,,,False,False,156480.0,,안심,,158382.85714285713,157668.0
2022-05-16,kamis_wholesale,1+,전체,,,False,False,156430.0,,안심,,157918.57142857142,157566.66666666666
2022-05-17,kamis_wholesale,1+,전체,,,False,False,156310.0,,안심,,157434.2857142857,157468.33333333334
2022-05-18,kamis_wholesale,1+,전체,,,False,False,156320.0,,안심,,156987.14285714287,157378.66666666666
2022-05-19,kamis_wholesale,1+,전체,,,False,False,156540.0,,안심,,156280.0,157294.66666666666
2022-05-20,kamis_wholesale,1+,전체,,,False,False,156650.0,,안심,,156451.42857142858,157204.33333333334
2022-05-21,kamis_wholesale,1+,전체,,,False,False,156820.0,,안심,,156507.14285714287,157107.33333333334
2022-05-22,kamis_wholesale,1+,전체,,,False,False,156870.0,,안심,,156562.85714285713,157014.0
2022-05-23,kamis_wholesale,1+,전체,,,False,False,156900.0,,안심,,156630.0,157152.0
2022-05-24,kamis_wholesale,1+,전체,,,False,False,166460.0,,안심,,158080.0,157607.66666666666
2022-05-25,kamis_wholesale,1+,전체,,,False,False,166370.0,,안심,,159515.7142857143,158060.33333333334
2022-05-26,kamis_wholesale,1+,전체,,,False,False,166200.0,,안심,,160895.7142857143,158508.66666666666
2022-05-27,kamis_wholesale,1+,전체,,,False,False,166220.0,,안심,,162262.85714285713,158957.66666666666
2022-05-28,kamis_wholesale,1+,전체,,,False,False,166190.0,,안심,,163601.42857142858,159405.66666666666
2022-05-29,kamis_wholesale,1+,전체,,,False,False,166180.0,,안심,,164931.42857142858,159851.33333333334
2022-05-30,kamis_wholesale,1+,전체,,,False,False,166250.0,,안심,,166267.14285714287,160068.66666666666
2022-05-31,kamis_wholesale,1+,전체,,,False,False,162050.0,,안심,,165637.14285714287,160151.66666666666
2022-06-01,kamis_wholesale,1+,전체,,,False,False,161770.0,,안심,,164980.0,160224.33333333334
2022-06-02,kamis_wholesale,1+,전체,,,False,False,161730.0,,안심,,164341.42857142858,160298.0
2022-06-03,kamis_wholesale,1+,전체,,,False,False,161700.0,,안심,,163695.7142857143,160370.0
2022-06-04,kamis_wholesale,1+,전체,,,False,False,161730.0,,안심,,163058.57142857142,160441.33333333334
2022-06-05,kamis_wholesale,1+,전체,,,False,False,161750.0,,안심,,162425.7142857143,160515.33333333334
2022-06-06,kamis_wholesale,1+,전체,,,False,False,161970.0,,안심,,161814.2857142857,160592.33333333334
2022-06-07,kamis_wholesale,1+,전체,,,False,False,161920.0,,안심,,161795.7142857143,160667.0
2022-06-08,kamis_wholesale,1+,전체,,,False,False,161960.0,,안심,,161822.85714285713,160743.0
2022-06-09,kamis_wholesale,1+,전체,,,False,False,162040.0,,안심,,161867.14285714287,160821.0
2022-06-10,kamis_wholesale,1+,전체,,,False,False,161960.0,,안심,,161904.2857142857,160904.66666666666
2022-06-11,kamis_wholesale,1+,전체,,,False,False,163670.0,,안심,,162181.42857142858,160977.33333333334
2022-06-12,kamis_wholesale,1+,전체,,,False,False,163810.0,,안심,,162475.7142857143,161256.0
2022-06-13,kamis_wholesale,1+,전체,,,False,False,163740.0,,안심,,162728.57142857142,161499.66666666666
2022-06-14,kamis_wholesale,1+,전체,,,False,False,163610.0,,안심,,162970.0,161737.33333333334
2022-06-15,kamis_wholesale,1+,전체,,,False,False,163340.0,,안심,,163167.14285714287,161967.66666666666
2022-06-16,kamis_wholesale,1+,전체,,,False,False,163180.0,,안심,,163330.0,162196.66666666666
2022-06-17,kamis_wholesale,1+,전체,,,False,False,163340.0,,안심,,163527.14285714287,162430.66666666666
2022-06-18,kamis_wholesale,1+,전체,,,False,False,161450.0,,안심,,163210.0,162594.33333333334
2022-06-19,kamis_wholesale,1+,전체,,,False,False,161420.0,,안심,,162868.57142857142,162753.33333333334
2022-06-20,kamis_wholesale,1+,전체,,,False,False,160960.0,,안심,,162471.42857142858,162891.33333333334
2022-06-21,kamis_wholesale,1+,전체,,,False,False,160960.0,,안심,,162092.85714285713,163027.66666666666
2022-06-22,kamis_wholesale,1+,전체,,,False,False,161030.0,,안심,,161762.85714285713,163165.33333333334
2022-06-23,kamis_wholesale,1+,전체,,,False,False,161030.0,,안심,,161455.7142857143,162984.33333333334
2022-06-24,kamis_wholesale,1+,전체,,,False,False,161070.0,,안심,,161131.42857142858,162807.66666666666
2022-06-25,kamis_wholesale,1+,전체,,,False,False,167400.0,,안심,,161981.42857142858,162847.66666666666
2022-06-26,kamis_wholesale,1+,전체,,,False,False,167480.0,,안심,,162847.14285714287,162889.66666666666
2022-06-27,kamis_wholesale,1+,전체,,,False,False,167480.0,,안심,,163778.57142857142,162932.66666666666
2022-06-28,kamis_wholesale,1+,전체,,,False,False,167430.0,,안심,,164702.85714285713,162974.33333333334
2022-06-29,kamis_wholesale,1+,전체,,,False,False,167260.0,,안심,,165592.85714285713,163008.0
2022-06-30,kamis_wholesale,1+,전체,,,False,False,167320.0,,안심,,166491.42857142858,163183.66666666666
2022-07-01,kamis_wholesale,1+,전체,,,False,False,167040.0,,안심,,167344.2857142857,163359.33333333334
2022-07-02,kamis_wholesale,1+,전체,,,False,False,160890.0,,안심,,166414.2857142857,163331.33333333334
2022-07-03,kamis_wholesale,1+,전체,,,False,False,161010.0,,안심,,165490.0,163308.33333333334
2022-07-04,kamis_wholesale,1+,전체,,,False,False,161080.0,,안심,,164575.7142857143,163286.66666666666
2022-07-05,kamis_wholesale,1+,전체,,,False,False,161010.0,,안심,,163658.57142857142,163262.0
2022-07-06,kamis_wholesale,1+,전체,,,False,False,160920.0,,안심,,162752.85714285713,163227.0
2022-07-07,kamis_wholesale,1+,전체,,,False,False,161040.0,,안심,,161855.7142857143,163197.66666666666
2022-07-08,kamis_wholesale,1+,전체,,,False,False,160950.0,,안심,,160985.7142857143,163164.0
2022-07-09,kamis_wholesale,1+,전체,,,False,False,160890.0,,안심,,160985.7142857143,163125.66666666666
2022-07-10,kamis_wholesale,1+,전체,,,False,False,161000.0,,안심,,160984.2857142857,163093.66666666666
2022-07-11,kamis_wholesale,1+,전체,,,False,False,159230.0,,안심,,160720.0,162945.66666666666
2022-07-12,kamis_wholesale,1+,전체,,,False,False,159000.0,,안심,,160432.85714285713,162785.33333333334
2022-07-13,kamis_wholesale,1+,전체,,,False,False,158740.0,,안심,,160121.42857142858,162618.66666666666
2022-07-14,kamis_wholesale,1+,전체,,,False,False,158660.0,,안심,,159781.42857142858,162453.66666666666
2022-07-15,kamis_wholesale,1+,전체,,,False,False,158610.0,,안심,,159447.14285714287,162296.0
2022-07-16,kamis_wholesale,1+,전체,,,False,False,158720.0,,안심,,159137.14285714287,162147.33333333334
2022-07-17,kamis_wholesale,1+,전체,,,False,False,158810.0,,안심,,158824.2857142857,161996.33333333334
2022-07-18,kamis_wholesale,1+,전체,,,False,False,159160.0,,안심,,158814.2857142857,161920.0
2022-07-19,kamis_wholesale,1+,전체,,,False,False,159040.0,,안심,,158820.0,161840.66666666666
2022-07-20,kamis_wholesale,1+,전체,,,False,False,159020.0,,안심,,158860.0,161776.0
2022-07-21,kamis_wholesale,1+,전체,,,False,False,159090.0,,안심,,158921.42857142858,161713.66666666666
2022-07-22,kamis_wholesale,1+,전체,,,False,False,159040.0,,안심,,158982.85714285713,161647.33333333334
2022-07-23,kamis_wholesale,1+,전체,,,False,False,167610.0,,안심,,160252.85714285713,161866.66666666666
2022-07-24,kamis_wholesale,1+,전체,,,False,False,167580.0,,안심,,161505.7142857143,162083.66666666666
2022-07-25,kamis_wholesale,1+,전체,,,False,False,167670.0,,안심,,162721.42857142858,162092.66666666666
2022-07-26,kamis_wholesale,1+,전체,,,False,False,167620.0,,안심,,163947.14285714287,162097.33333333334
2022-07-27,kamis_wholesale,1+,전체,,,False,False,167190.0,,안심,,165114.2857142857,162087.66666666666
2022-07-28,kamis_wholesale,1+,전체,,,False,False,167080.0,,안심,,166255.7142857143,162076.0
2022-07-29,kamis_wholesale,1+,전체,,,False,False,166940.0,,안심,,167384.2857142857,162065.33333333334
2022-07-30,kamis_wholesale,1+,전체,,,False,False,158200.0,,안심,,166040.0,161761.33333333334
2022-07-31,kamis_wholesale,1+,전체,,,False,False,158200.0,,안심,,164700.0,161466.66666666666
2022-08-01,kamis_wholesale,1+,전체,,,False,False,158220.0,,안심,,163350.0,161377.66666666666
2022-08-02,kamis_wholesale,1+,전체,,,False,False,158200.0,,안심,,162004.2857142857,161284.0
2022-08-03,kamis_wholesale,1+,전체,,,False,False,158420.0,,안심,,160751.42857142858,161195.33333333334
2022-08-04,kamis_wholesale,1+,전체,,,False,False,158370.0,,안심,,159507.14285714287,161107.33333333334
2022-08-05,kamis_wholesale,1+,전체,,,False,False,158490.0,,안심,,158300.0,161026.33333333334
2022-08-06,kamis_wholesale,1+,전체,,,False,False,167060.0,,안심,,159565.7142857143,161227.0
2022-08-07,kamis_wholesale,1+,전체,,,False,False,167120.0,,안심,,160840.0,161432.66666666666
2022-08-08,kamis_wholesale,1+,전체,,,False,False,167180.0,,안심,,162120.0,161642.33333333334
2022-08-09,kamis_wholesale,1+,전체,,,False,False,167140.0,,안심,,163397.14285714287,161847.0
2022-08-10,kamis_wholesale,1+,전체,,,False,False,167060.0,,안심,,164631.42857142858,162108.0
2022-08-11,kamis_wholesale,1+,전체,,,False,False,166830.0,,안심,,165840.0,162369.0
2022-08-12,kamis_wholesale,1+,전체,,,False,False,167050.0,,안심,,167062.85714285713,162646.0
2022-08-13,kamis_wholesale,1+,전체,,,False,False,157960.0,,안심,,165762.85714285713,162622.66666666666
2022-08-14,kamis_wholesale,1+,전체,,,False,False,157970.0,,안심,,164455.7142857143,162601.33333333334
2022-08-15,kamis_wholesale,1+,전체,,,False,False,157990.0,,안심,,163142.85714285713,162577.0
2022-08-16,kamis_wholesale,1+,전체,,,False,False,157960.0,,안심,,161831.42857142858,162548.66666666666
2022-08-17,kamis_wholesale,1+,전체,,,False,False,157980.0,,안심,,160534.2857142857,162509.33333333334
2022-08-18,kamis_wholesale,1+,전체,,,False,False,158200.0,,안심,,159301.42857142858,162481.33333333334
2022-08-19,kamis_wholesale,1+,전체,,,False,False,158190.0,,안심,,158035.7142857143,162453.66666666666
2022-08-20,kamis_wholesale,1+,전체,,,False,False,158470.0,,안심,,158108.57142857142,162433.0
2022-08-21,kamis_wholesale,1+,전체,,,False,False,158590.0,,안심,,158197.14285714287,162418.0
2022-08-22,kamis_wholesale,1+,전체,,,False,False,158550.0,,안심,,158277.14285714287,162116.0
2022-08-23,kamis_wholesale,1+,전체,,,False,False,158510.0,,안심,,158355.7142857143,161813.66666666666
2022-08-24,kamis_wholesale,1+,전체,,,False,False,158440.0,,안심,,158421.42857142858,161506.0
2022-08-25,kamis_wholesale,1+,전체,,,False,False,158560.0,,안심,,158472.85714285713,161204.0
2022-08-26,kamis_wholesale,1+,전체,,,False,False,158450.0,,안심,,158510.0,160912.66666666666
2022-08-27,kamis_wholesale,1+,전체,,,False,False,157480.0,,안심,,158368.57142857142,160592.66666666666
2022-08-28,kamis_wholesale,1+,전체,,,False,False,157510.0,,안심,,158214.2857142857,160278.33333333334
2022-08-29,kamis_wholesale,1+,전체,,,False,False,157630.0,,안심,,158082.85714285713,160259.33333333334
2022-08-30,kamis_wholesale,1+,전체,,,False,False,157590.0,,안심,,157951.42857142858,160239.0
2022-08-31,kamis_wholesale,1+,전체,,,False,False,157610.0,,안심,,157832.85714285713,160218.66666666666
2022-09-01,kamis_wholesale,1+,전체,,,False,False,157480.0,,안심,,157678.57142857142,160194.66666666666
2022-09-02,kamis_wholesale,1+,전체,,,False,False,157380.0,,안심,,157525.7142857143,160160.0
2022-09-03,kamis_wholesale,1+,전체,,,False,False,157410.0,,안심,,157515.7142857143,160128.0
2022-09-04,kamis_wholesale,1+,전체,,,False,False,157520.0,,안심,,157517.14285714287,160095.66666666666
2022-09-05,kamis_wholesale,1+,전체,,,False,False,157460.0,,안심,,157492.85714285713,159775.66666666666
2022-09-06,kamis_wholesale,1+,전체,,,False,False,157650.0,,안심,,157501.42857142858,159460.0
2022-09-07,kamis_wholesale,1+,전체,,,False,False,157560.0,,안심,,157494.2857142857,159139.33333333334
2022-09-08,kamis_wholesale,1+,전체,,,False,False,157660.0,,안심,,157520.0,158823.33333333334
2022-09-09,kamis_wholesale,1+,전체,,,False,False,157830.0,,안심,,157584.2857142857,158515.66666666666
2022-09-10,kamis_wholesale,1+,전체,,,False,False,157860.0,,안심,,157648.57142857142,158216.66666666666
2022-09-11,kamis_wholesale,1+,전체,,,False,False,157820.0,,안심,,157691.42857142858,157909.0
2022-09-12,kamis_wholesale,1+,전체,,,False,False,157860.0,,안심,,157748.57142857142,157905.66666666666
2022-09-13,kamis_wholesale,1+,전체,,,False,False,157840.0,,안심,,157775.7142857143,157901.33333333334
2022-09-14,kamis_wholesale,1+,전체,,,False,False,157810.0,,안심,,157811.42857142858,157895.33333333334
2022-09-15,kamis_wholesale,1+,전체,,,False,False,157940.0,,안심,,157851.42857142858,157894.66666666666
2022-09-16,kamis_wholesale,1+,전체,,,False,False,157950.0,,안심,,157868.57142857142,157893.66666666666
2022-09-17,kamis_wholesale,1+,전체,,,False,False,150820.0,,안심,,156862.85714285713,157647.66666666666
2022-09-18,kamis_wholesale,1+,전체,,,False,False,150810.0,,안심,,155861.42857142858,157401.66666666666
2022-09-19,kamis_wholesale,1+,전체,,,False,False,150800.0,,안심,,154852.85714285713,157146.0
2022-09-20,kamis_wholesale,1+,전체,,,False,False,150740.0,,안심,,153838.57142857142,156884.33333333334
2022-09-21,kamis_wholesale,1+,전체,,,False,False,150730.0,,안심,,152827.14285714287,156623.66666666666
2022-09-22,kamis_wholesale,1+,전체,,,False,False,150870.0,,안심,,151817.14285714287,156369.0
2022-09-23,kamis_wholesale,1+,전체,,,False,False,150600.0,,안심,,150767.14285714287,156107.66666666666
2022-09-24,kamis_wholesale,1+,전체,,,False,False,161500.0,,안심,,152292.85714285713,156205.66666666666
2022-09-25,kamis_wholesale,1+,전체,,,False,False,161540.0,,안심,,153825.7142857143,156308.66666666666
2022-09-26,kamis_wholesale,1+,전체,,,False,False,161480.0,,안심,,155351.42857142858,156442.0
2022-09-27,kamis_wholesale,1+,전체,,,False,False,161430.0,,안심,,156878.57142857142,156572.66666666666
2022-09-28,kamis_wholesale,1+,전체,,,False,False,161420.0,,안심,,158405.7142857143,156699.0
2022-09-29,kamis_wholesale,1+,전체,,,False,False,161520.0,,안심,,159927.14285714287,156830.0
2022-09-30,kamis_wholesale,1+,전체,,,False,False,161580.0,,안심,,161495.7142857143,156962.33333333334
2022-10-01,kamis_wholesale,1+,전체,,,False,False,155880.0,,안심,,160692.85714285713,156909.0
2022-10-02,kamis_wholesale,1+,전체,,,False,False,155870.0,,안심,,159882.85714285713,156858.66666666666
2022-10-03,kamis_wholesale,1+,전체,,,False,False,155900.0,,안심,,159085.7142857143,156808.33333333334
2022-10-04,kamis_wholesale,1+,전체,,,False,False,155900.0,,안심,,158295.7142857143,156754.33333333334
2022-10-05,kamis_wholesale,1+,전체,,,False,False,156010.0,,안심,,157522.85714285713,156706.0
2022-10-06,kamis_wholesale,1+,전체,,,False,False,155990.0,,안심,,156732.85714285713,156650.66666666666
2022-10-07,kamis_wholesale,1+,전체,,,False,False,156040.0,,안심,,155941.42857142858,156600.0
2022-10-08,kamis_wholesale,1+,전체,,,False,False,167440.0,,안심,,157592.85714285713,156926.0
2022-10-09,kamis_wholesale,1+,전체,,,False,False,167430.0,,안심,,159244.2857142857,157246.0
2022-10-10,kamis_wholesale,1+,전체,,,False,False,167430.0,,안심,,160891.42857142858,157565.0
2022-10-11,kamis_wholesale,1+,전체,,,False,False,167350.0,,안심,,162527.14285714287,157882.66666666666
2022-10-12,kamis_wholesale,1+,전체,,,False,False,167300.0,,안심,,164140.0,158197.33333333334
2022-10-13,kamis_wholesale,1+,전체,,,False,False,167450.0,,안심,,165777.14285714287,158517.66666666666
2022-10-14,kamis_wholesale,1+,전체,,,False,False,167470.0,,안심,,167410.0,158839.66666666666
2022-10-15,kamis_wholesale,1+,전체,,,False,False,162060.0,,안심,,166641.42857142858,158977.0
2022-10-16,kamis_wholesale,1+,전체,,,False,False,162130.0,,안심,,165884.2857142857,159116.33333333334
2022-10-17,kamis_wholesale,1+,전체,,,False,False,162220.0,,안심,,165140.0,159496.33333333334
2022-10-18,kamis_wholesale,1+,전체,,,False,False,162210.0,,안심,,164405.7142857143,159876.33333333334
2022-10-19,kamis_wholesale,1+,전체,,,False,False,162280.0,,안심,,163688.57142857142,160259.0
2022-10-20,kamis_wholesale,1+,전체,,,False,False,162310.0,,안심,,162954.2857142857,160644.66666666666
2022-10-21,kamis_wholesale,1+,전체,,,False,False,162400.0,,안심,,162230.0,161033.66666666666
2022-10-22,kamis_wholesale,1+,전체,,,False,False,162410.0,,안심,,162280.0,161418.33333333334
2022-10-23,kamis_wholesale,1+,전체,,,False,False,162450.0,,안심,,162325.7142857143,161813.33333333334
2022-10-24,kamis_wholesale,1+,전체,,,False,False,162450.0,,안심,,162358.57142857142,161845.0
2022-10-25,kamis_wholesale,1+,전체,,,False,False,162410.0,,안심,,162387.14285714287,161874.0
2022-10-26,kamis_wholesale,1+,전체,,,False,False,162350.0,,안심,,162397.14285714287,161903.0
2022-10-27,kamis_wholesale,1+,전체,,,False,False,162330.0,,안심,,162400.0,161933.0
2022-10-28,kamis_wholesale,1+,전체,,,False,False,162340.0,,안심,,162391.42857142858,161963.66666666666
2022-10-29,kamis_wholesale,1+,전체,,,False,False,153240.0,,안심,,161081.42857142858,161687.66666666666
2022-10-30,kamis_wholesale,1+,전체,,,False,False,153310.0,,안심,,159775.7142857143,161412.0
2022-10-31,kamis_wholesale,1+,전체,,,False,False,153310.0,,안심,,158470.0,161326.33333333334
2022-11-01,kamis_wholesale,1+,전체,,,False,False,153330.0,,안심,,157172.85714285713,161241.66666666666
2022-11-02,kamis_wholesale,1+,전체,,,False,False,153260.0,,안심,,155874.2857142857,161153.66666666666
2022-11-03,kamis_wholesale,1+,전체,,,False,False,153260.0,,안심,,154578.57142857142,161065.66666666666
