week_ending,market_year,commodity_code,commodity_name,country_code,country_name,weekly_exports,outstanding_sales,gross_new_sales,current_my_net_sales,current_my_total_commitment,unit
2024-08-15T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1743,20671,2311,2161,97351,1
2024-08-15T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,2902,44601,4629,4299,172787,1
2024-08-22T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2679,21333,3538,3341,100692,1
2024-08-22T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3532,42980,2288,1911,174698,1
2024-08-29T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1868,20301,930,836,101528,1
2024-08-29T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3248,41350,2060,1618,176316,1
2024-09-05T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1769,19088,621,556,102084,1
2024-09-05T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3073,41484,3511,3207,179523,1
2024-09-12T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2742,19347,3143,3001,105085,1
2024-09-12T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4448,40714,4127,3678,183201,1
2024-09-19T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1504,19947,2250,2104,107189,1
2024-09-19T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3071,39002,1654,1359,184560,1
2024-09-26T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2876,23262,6307,6191,113380,1
2024-09-26T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4129,42773,8334,7900,192460,1
2024-10-03T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2890,24527,4239,4155,117535,1
2024-10-03T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4303,39956,1904,1486,193946,1
2024-10-10T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1941,24875,2359,2289,119824,1
2024-10-10T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3838,38709,2950,2591,196537,1
2024-10-17T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2801,26704,4773,4630,124454,1
2024-10-17T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4367,40891,6982,6549,203086,1
2024-10-24T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2437,27460,3372,3193,127647,1
2024-10-24T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4796,40967,5180,4872,207958,1
2024-10-31T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2024,25659,400,223,127870,1
2024-10-31T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4056,38971,2815,2060,210018,1
2024-11-07T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2341,24735,1609,1417,129287,1
2024-11-07T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4551,36892,2944,2472,212490,1
2024-11-14T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2587,24219,2214,2071,131358,1
2024-11-14T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4919,35231,3537,3258,215748,1
2024-11-21T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1769,23969,1830,1519,132877,1
2024-11-21T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4876,30621,1683,266,216014,1
2024-11-28T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2075,22482,2245,588,133465,1
2024-11-28T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3892,23455,3212,-3274,212740,1
2024-12-05T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2223,20942,825,683,134148,1
2024-12-05T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4488,22401,4353,3434,216174,1
2024-12-12T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2777,18789,1057,624,134772,1
2024-12-12T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4444,20119,3110,2162,218336,1
2024-12-19T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2982,14726,460,-1081,133691,1
2024-12-19T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4535,15892,1874,308,218644,1
2024-12-26T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2002,13102,512,378,134069,1
2024-12-26T00:00:00,2024,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3408,12157,300,-327,218317,1
2025-01-02T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,67,21189,11932,11872,21256,1
2025-01-02T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,333,35285,10715,10560,35618,1
2025-01-09T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2618,22041,3569,3470,24726,1
2025-01-09T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3628,32454,1353,797,36415,1
2025-01-16T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1978,23962,3909,3899,28625,1
2025-01-16T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3078,32553,3709,3177,39592,1
2025-01-23T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1797,22837,705,672,29297,1
2025-01-23T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3122,40504,11651,11073,50665,1
2025-01-30T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,3673,21707,2814,2543,31840,1
2025-01-30T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,5698,38701,4440,3895,54560,1
2025-02-06T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2155,19025,136,-527,31313,1
2025-02-06T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4768,41360,7782,7427,61987,1
2025-02-13T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2104,19617,2761,2696,34009,1
2025-02-13T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3823,40927,3792,3390,65377,1
2025-02-20T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2086,19350,1951,1819,35828,1
2025-02-20T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3984,45542,8995,8599,73976,1
2025-02-27T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2337,19507,2775,2494,38322,1
2025-02-27T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3419,45468,4840,3345,77321,1
2025-03-06T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2467,19534,3365,2494,40816,1
2025-03-06T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4437,44055,3652,3024,80345,1
2025-03-13T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2947,16779,641,192,41008,1
2025-03-13T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3941,43071,3388,2957,83302,1
2025-03-20T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2390,14443,236,54,41062,1
2025-03-20T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4005,42324,3737,3258,86560,1
2025-03-27T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,2486,12452,601,495,41557,1
2025-03-27T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,5186,40516,3875,3378,89938,1
2025-04-03T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1598,10803,53,-51,41506,1
2025-04-03T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,5497,39964,5333,4945,94883,1
2025-04-10T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,1431,9775,756,403,41909,1
2025-04-10T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,5565,38067,4164,3668,98551,1
2025-04-17T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,186,9671,101,82,41991,1
2025-04-17T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4920,36382,3568,3235,101786,1
2025-04-24T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,348,9620,371,297,42288,1
2025-04-24T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,5636,34402,4127,3656,105442,1
2025-05-01T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,80,4040,0,-5500,36788,1
2025-05-01T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,5156,31186,2339,1940,107382,1
2025-05-08T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,17,4040,17,17,36805,1
2025-05-08T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4772,30920,4933,4506,111888,1
2025-05-15T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,4259,219,219,37024,1
2025-05-15T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,5356,28328,3294,2764,114652,1
2025-05-22T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,144,5243,1128,1128,38152,1
2025-05-22T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3957,27495,3566,3124,117776,1
2025-05-29T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,326,3748,446,-1169,36983,1
2025-05-29T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,2943,29054,4873,4502,122278,1
2025-06-05T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,394,1341,10,-2013,34970,1
2025-06-05T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,5252,29914,6509,6112,128390,1
2025-06-12T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,218,1062,9,-61,34909,1
2025-06-12T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4279,28817,3584,3182,131572,1
2025-06-19T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,578,745,267,261,35170,1
2025-06-19T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3794,28019,3343,2996,134568,1
2025-06-26T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,188,878,328,321,35491,1
2025-06-26T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4218,27192,3787,3391,137959,1
2025-07-03T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,45,409,0,-424,35067,1
2025-07-03T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4500,26494,4145,3802,141761,1
2025-07-10T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,75,317,0,-17,35050,1
2025-07-10T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3555,23479,953,540,142301,1
2025-07-17T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,168,230,82,81,35131,1
2025-07-17T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3517,28918,9392,8956,151257,1
2025-07-24T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,34,221,25,25,35156,1
2025-07-24T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3424,26723,1750,1229,152486,1
2025-07-31T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,15,221,15,15,35171,1
2025-07-31T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3570,27160,4312,4007,156493,1
2025-08-07T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,-25,35146,1
2025-08-07T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3345,24355,2384,540,157033,1
2025-08-14T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,35146,1
2025-08-14T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,2501,23421,2261,1567,158600,1
2025-08-21T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,35146,1
2025-08-21T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3605,21357,1959,1541,160141,1
2025-08-28T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,35146,1
2025-08-28T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,2798,23151,5018,4592,164733,1
2025-09-04T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,35146,1
2025-09-04T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,2525,23066,2701,2440,167173,1
2025-09-11T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,35146,1
2025-09-11T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3164,27929,8301,8027,175200,1
2025-09-18T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,35146,1
2025-09-18T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,2877,26377,1757,1325,176525,1
2025-09-25T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,35146,1
2025-09-25T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3590,29865,7398,7078,183603,1
2025-10-02T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,35146,1
2025-10-02T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3545,33594,7491,7274,190877,1
2025-10-09T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,205,9,9,35155,1
2025-10-09T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3583,34356,4604,4345,195222,1
2025-10-16T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,9,196,0,0,35155,1
2025-10-16T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,2809,37812,6753,6265,201487,1
2025-10-23T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,35155,1
2025-10-23T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3281,35918,3557,1387,202874,1
2025-10-30T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,35155,1
2025-10-30T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3714,37426,5427,5222,208096,1
2025-11-06T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,36,196,36,36,35191,1
2025-11-06T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3624,36627,5632,2825,210921,1
2025-11-13T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,341,145,145,35336,1
2025-11-13T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4311,30480,1402,-1836,209085,1
2025-11-20T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,341,0,0,35336,1
2025-11-20T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4172,28493,2510,2185,211270,1
2025-11-27T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,341,0,0,35336,1
2025-11-27T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,2905,23726,3529,-1862,209408,1
2025-12-04T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,341,0,0,35336,1
2025-12-04T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3526,23722,3972,3522,212930,1
2025-12-11T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,26,341,26,26,35362,1
2025-12-11T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4720,21191,2700,2189,215119,1
2025-12-18T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,341,0,0,35362,1
2025-12-18T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4892,15483,1783,-816,214303,1
2025-12-25T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,145,196,0,0,35362,1
2025-12-25T00:00:00,2025,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4010,11322,944,-151,214152,1
2026-01-01T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,196,196,196,1
2026-01-01T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,75,30361,12197,11971,30436,1
2026-01-08T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,196,1
2026-01-08T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3122,30994,4325,3755,34191,1
2026-01-15T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,196,1
2026-01-15T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4394,28729,3125,2129,36320,1
2026-01-22T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,196,1
2026-01-22T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3750,32601,7921,7622,43942,1
2026-01-29T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,196,1
2026-01-29T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4402,35761,7739,7562,51504,1
2026-02-05T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,196,1
2026-02-05T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3822,39708,8808,7769,59273,1
2026-02-12T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,196,1
2026-02-12T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4358,40845,6027,5495,64768,1
2026-02-19T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,196,1
2026-02-19T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3949,38758,2076,1862,66630,1
2026-02-26T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,196,1
2026-02-26T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4991,36113,2475,2346,68976,1
2026-03-05T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,196,1
2026-03-05T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3534,44162,12260,11583,80559,1
2026-03-12T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,196,1
2026-03-12T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4406,36204,3651,-3552,77007,1
2026-03-19T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,196,1
2026-03-19T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4108,33681,1654,1585,78592,1
2026-03-26T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,196,1
2026-03-26T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4470,32971,4324,3760,82352,1
2026-04-02T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,196,1
2026-04-02T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4712,34525,6679,6260,88618,1
2026-04-09T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,196,1
2026-04-09T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4446,35297,5644,5130,93836,1
2026-04-16T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,196,1
2026-04-16T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4490,36251,5459,5389,99280,1
2026-04-23T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,196,1
2026-04-23T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3798,38466,6641,6162,105293,1
2026-04-30T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,196,1
2026-04-30T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4428,34872,1510,834,106127,1
2026-05-07T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,196,1
2026-05-07T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4305,31826,1774,1259,107386,1
2026-05-14T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,196,0,0,196,1
2026-05-14T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4422,27947,1334,543,107929,1
2026-05-21T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,0,199,3,3,199,1
2026-05-21T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,5205,26648,4055,3906,111835,1
2026-05-28T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,4,392,197,197,396,1
2026-05-28T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3252,24192,1167,796,112631,1
2026-06-04T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,7,828,444,443,839,1
2026-06-04T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3767,27292,7187,6867,119498,1
2026-06-11T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,61,971,204,204,1043,1
2026-06-11T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3466,26235,2846,2409,121907,1
2026-06-18T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,230,1163,432,422,1465,1
2026-06-18T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3820,29543,7255,7128,129035,1
2026-06-25T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,194,1106,1808,137,1602,1
2026-06-25T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4206,29552,4921,4215,133250,1
2026-07-02T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,199,1114,220,207,1809,1
2026-07-02T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,4497,28290,3353,3235,136485,1
2026-07-09T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5700,중국,201,1019,175,106,1915,1
2026-07-09T00:00:00,2026,1701,"Fresh, Chilled, or Frozen Muscle Cuts of Beef",5800,한국,3157,25210,868,77,136562,1
